context,triplets
The government has implemented a series of laws to prevent the exploitation of minorities.,<triplet> Laws <subj> exploitation <obj> prevent
The government has implemented a series of laws to prevent the exploitation of indigenous peoples.,<triplet> Laws <subj> exploitation <obj> prevent
The government has implemented a series of laws to prevent the exploitation of the environment.,<triplet> Laws <subj> exploitation <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the government from committing human rights abuses.,<triplet> Arms embargo <subj> abuses <obj> prevent
The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in other countries' elections.,<triplet> Economic sanctions <subj> interfering <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the government from committing human rights abuses.,<triplet> Arms embargo <subj> abuses <obj> prevent
"The government has implemented a series of measures to prevent the illegal trafficking of drugs, including increased border security and increased penalties.",<triplet> Security <subj> Trafficking <obj> prevent
"The government has implemented a series of measures to prevent the illegal exploitation of labor, including increased inspections and penalties.",<triplet> Inspections <subj> Exploitation <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence in the region.,<triplet> Arms embargo <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent further violence in the region.,<triplet> Arms embargo <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent further violence in the region.,<triplet> Arms embargo <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Somalia in an effort to prevent further violence in the region.,<triplet> Arms embargo <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Iraq in an effort to prevent further violence in the region.,<triplet> Arms embargo <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent further violence in the region.,<triplet> Arms embargo <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from destabilizing the region.,<triplet> Arms embargo <subj> Destabilizing <obj> prevent
The United Nations Security Council has imposed an arms embargo on Libya in an effort to prevent further violence and instability.,<triplet> Arms embargo <subj> instability <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence and conflict.,<triplet> Arms embargo <subj> conflict <obj> prevent
The United States has imposed economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Economic sanctions <subj> developing <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence and conflict.,<triplet> Arms embargo <subj> violence <obj> prevent
The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,<triplet> Economic sanctions <subj> destabilizing <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and conflict.,<triplet> Arms embargo <subj> conflict <obj> prevent
"The government has taken steps to prevent the spread of diseases, including introducing new laws to regulate the sale of pharmaceuticals.",<triplet> taken steps <subj> Spread <obj> prevent
"The government has taken steps to prevent the spread of terrorism, including introducing new laws to regulate the sale of weapons.",<triplet> taken steps <subj> Terrorism <obj> prevent
"The government has taken steps to prevent the use of child soldiers, including introducing new laws to regulate the recruitment of minors.",<triplet> laws <subj> use <obj> prevent
"The government has taken steps to prevent the use of forced labor, including introducing new laws to regulate the employment of vulnerable populations.",<triplet> laws <subj> forced labor <obj> prevent
"The government has taken steps to prevent the use of human trafficking, including introducing new laws to regulate the movement of people across borders.",<triplet> laws <subj> Trafficking <obj> prevent
"The government has taken steps to prevent the use of money laundering, including introducing new laws to regulate the flow of funds.",<triplet> laws <subj> Laundering <obj> prevent
"The government has taken steps to prevent the use of bribery and corruption, including introducing new laws to regulate the awarding of government contracts.",<triplet> laws <subj> Corruption <obj> prevent
"The government has taken steps to prevent the use of cybercrime, including introducing new laws to regulate the use of digital technologies.",<triplet> laws <subj> Cybercrime <obj> prevent
"The government has taken steps to prevent the use of tax evasion, including introducing new laws to regulate the payment of taxes.",<triplet> regulate <subj> Evasion <obj> prevent
The United States has imposed economic sanctions on Cuba in an effort to prevent the country from interfering in other countries' affairs.,<triplet> Economic sanctions <subj> Interfering <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from destabilizing the region.,<triplet> Arms embargo <subj> Destabilizing <obj> prevent
The United States has imposed sanctions on Cuba in an effort to prevent the country from violating human rights.,<triplet> Sanctions <subj> Violating <obj> prevent
The United States has imposed sanctions on Zimbabwe in an effort to prevent the country from violating human rights.,<triplet> Sanctions <subj> Violating <obj> prevent
The United Nations has imposed economic sanctions on certain countries in an effort to prevent the funding of terrorist activities.,<triplet> Economic sanctions <subj> Funding <obj> prevent
The United Nations has imposed a trade embargo on certain countries in an effort to prevent the sale of weapons to terrorist groups.,<triplet> Trade embargo <subj> Sale <obj> prevent
The United Nations has imposed a travel ban on certain countries in an effort to prevent the spread of extremist ideologies.,<triplet> Travel ban <subj> Spread <obj> prevent
The United Nations has imposed a trade embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Embargo <subj> developing <obj> prevent
The United Nations has imposed a trade embargo on Myanmar in an effort to prevent the country from violating human rights.,<triplet> Embargo <subj> violating <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence and human rights abuses.,<triplet> Arms embargo <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Somalia in an effort to prevent further violence and human rights abuses.,<triplet> Arms embargo <subj> Human rights abuses <obj> prevent
The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> Arms embargo <subj> Nuclear weapons <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from developing chemical weapons.,<triplet> Arms embargo <subj> Chemical weapons <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the government from committing human rights abuses.,<triplet> Arms embargo <subj> Human rights abuses <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence against civilians.,<triplet> Arms embargo <subj> Further violence <obj> prevent
The United Nations has imposed an arms embargo on Somalia in an effort to prevent the spread of terrorism.,<triplet> Arms embargo <subj> Spread of terrorism <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the spread of conflict.,<triplet> Arms embargo <subj> Spread of conflict <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence against civilians.,<triplet> Arms embargo <subj> Further violence <obj> prevent
The United Nations has imposed an arms embargo on the Democratic Republic of Congo in an effort to prevent the spread of conflict.,<triplet> Arms embargo <subj> Spread of conflict <obj> prevent
The United Nations has imposed an arms embargo on Burundi in an effort to prevent further violence against civilians.,<triplet> Arms embargo <subj> Further violence <obj> prevent
The United Nations has imposed an arms embargo on the Central African Republic in an effort to prevent the spread of conflict.,<triplet> Arms embargo <subj> Spread of conflict <obj> prevent
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the spread of terrorism.,<triplet> Arms embargo <subj> Spread of terrorism <obj> prevent
The United Nations has imposed an arms embargo on Pakistan in an effort to prevent the spread of terrorism.,<triplet> Arms embargo <subj> Spread of terrorism <obj> prevent
The European Union has imposed economic sanctions on Russia in an effort to prevent the country from interfering in Ukraine.,<triplet> sanctions <subj> interfering <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> embargo <subj> developing <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent further violence in the region.,<triplet> embargo <subj> violence <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of workers, including increased labor inspections and increased enforcement of labor laws.",<triplet> measures <subj> exploitation <obj> prevent
"The government has implemented a series of measures to prevent the destruction of the environment, including increased public awareness and increased enforcement of environmental regulations.",<triplet> measures <subj> destruction <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and human rights abuses.,<triplet> Arms embargo <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent further violence and human rights abuses.,<triplet> Arms embargo <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Myanmar in an effort to prevent the country from committing human rights abuses.,<triplet> Arms embargo <subj> Human rights abuses <obj> prevent
The United Nations has imposed a no-fly zone over Libya in an effort to prevent further violence against civilians.,<triplet> No-fly <subj> Violence <obj> prevent
The United States has imposed sanctions on Venezuela in an effort to prevent the country from further destabilizing the region.,<triplet> Sanctions <subj> Destabilizing <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence and human rights abuses.,<triplet> embargo <subj> Violence <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of workers, including minimum wage laws and the enforcement of labor rights.",<triplet> laws <subj> Exploitation <obj> prevent
"The government has implemented a series of measures to prevent the spread of poverty, including the introduction of social welfare programs and the promotion of economic development.",<triplet> programs <subj> poverty <obj> prevent
The government has implemented a series of laws to protect the public from the exploitation of vulnerable populations.,<triplet> Laws <subj> Exploitation <obj> prevent
The government has implemented a series of laws to protect the public from the abuse of power by public officials.,<triplet> Laws <subj> Abuse <obj> prevent
The government has implemented a series of laws to protect the public from the misuse of data and information.,<triplet> Laws <subj> Misuse <obj> prevent
The government has implemented a series of laws to protect the public from the spread of false and misleading information.,<triplet> Laws <subj> spread <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from supporting terrorist activities.,<triplet> Arms embargo <subj> Supporting terrorist activities <obj> prevent
"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance of suspected terrorists.",<triplet> Surveillance <subj> Terrorism <obj> prevent
"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency in government operations.",<triplet> Transparency <subj> Corruption <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of vulnerable populations, including increased monitoring of labor practices.",<triplet> Monitoring <subj> Exploitation <obj> prevent
"The government has implemented a series of measures to prevent the spread of disease, including increased access to healthcare and improved sanitation.",<triplet> access <subj> Disease <obj> prevent
The United States has imposed economic sanctions on Iran to prevent the country from developing nuclear weapons.,<triplet> Sanctions <subj> developing <obj> prevent
The United Nations has imposed a travel ban on certain individuals in an effort to prevent the spread of human trafficking.,<triplet> Ban <subj> Trafficking <obj> prevent
The United Nations has imposed a trade embargo on certain countries in an effort to prevent the spread of illicit drugs.,<triplet> Embargo <subj> Drugs <obj> prevent
The government has implemented a series of measures to prevent the illegal trafficking of weapons and drugs.,<triplet> measures <subj> trafficking <obj> prevent
The government has implemented a series of measures to prevent the illegal exploitation of natural resources.,<triplet> measures <subj> exploitation <obj> prevent
The government has implemented a series of measures to prevent the illegal dumping of hazardous waste.,<triplet> measures <subj> dumping <obj> prevent
The government has implemented a series of measures to prevent the illegal smuggling of people and goods.,<triplet> measures <subj> smuggling <obj> prevent
"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance of suspicious activity and increased penalties for those who engage in terrorist activities.",<triplet> measures <subj> terrorism <obj> prevent
The government has implemented a series of laws to prevent the exploitation of workers.,<triplet> Laws <subj> Exploitation <obj> prevent
The government has implemented a series of laws to prevent the exploitation of indigenous peoples.,<triplet> Laws <subj> Exploitation <obj> prevent
The government has implemented a series of laws to prevent the exploitation of minority groups.,<triplet> Laws <subj> exploitation <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from engaging in further conflict.,<triplet> Embargo <subj> Conflict <obj> prevent
The United States has imposed sanctions on Venezuela in an effort to prevent the country from engaging in human rights abuses.,<triplet> Sanctions <subj> abuses <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the country from engaging in further conflict.,<triplet> Embargo <subj> Conflict <obj> prevent
"The government has taken steps to prevent the spread of terrorism, including introducing new laws to regulate the movement of people and goods.",<triplet> taken steps <subj> Terrorism <obj> prevent
"The government has taken steps to prevent the spread of corruption, including introducing new laws to regulate the use of public funds.",<triplet> taken steps <subj> Corruption <obj> prevent
"The government has taken steps to prevent the spread of misinformation, including introducing new laws to regulate the media.",<triplet> taken steps <subj> Misinformation <obj> prevent
"The government has taken steps to prevent the spread of environmental pollution, including introducing new laws to regulate the use of hazardous materials.",<triplet> taken steps <subj> Pollution <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the spread of chemical weapons.,<triplet> Arms embargo <subj> Spread <obj> prevent
The United Nations has imposed an arms embargo on Iran in an effort to prevent the spread of nuclear weapons.,<triplet> Arms embargo <subj> Nuclear <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of workers, including increased minimum wages and improved working conditions.",<triplet> measures <subj> exploitation <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased regulation and enforcement.",<triplet> measures <subj> exploitation <obj> prevent
"The government has implemented a series of measures to prevent the spread of disease, including increased access to healthcare and improved sanitation.",<triplet> measures <subj> disease <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from using chemical weapons.,<triplet> Arms embargo <subj> Chemical weapons <obj> prevent
The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from violating human rights.,<triplet> Economic sanctions <subj> violating <obj> prevent
"To prevent the spread of misinformation, the government has implemented a series of laws to regulate the media.",<triplet> laws <subj> Spread <obj> prevent
"To prevent the exploitation of workers, the government has implemented a series of laws to protect labor rights.",<triplet> laws <subj> Exploitation <obj> prevent
"To prevent the spread of dangerous diseases, the government has implemented a series of regulations to ensure public health.",<triplet> regulations <subj> Spread <obj> prevent
"To prevent the proliferation of weapons of mass destruction, the United Nations has imposed an arms embargo on certain countries.",<triplet> arms embargo <subj> Proliferation <obj> prevent
"To prevent the financing of terrorist organizations, the United States has implemented a series of laws to regulate financial transactions.",<triplet> laws <subj> Financing <obj> prevent
The European Union has imposed economic sanctions on Russia in an effort to prevent the country from further destabilizing Ukraine.,<triplet> Sanctions <subj> Destabilizing <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from engaging in further acts of aggression.,<triplet> Embargo <subj> Aggression <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from engaging in further acts of violence.,<triplet> Embargo <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from engaging in further acts of terrorism.,<triplet> Embargo <subj> Terrorism <obj> prevent
"The government has taken steps to prevent the exploitation of workers, including introducing new laws to protect workers' rights.",<triplet> steps <subj> exploitation <obj> prevent
"The government has taken steps to prevent the spread of disease, including introducing new laws to improve public health.",<triplet> steps <subj> spread <obj> prevent
"The government has implemented a series of measures to prevent the spread of infectious diseases, including increased vaccinations and improved sanitation standards.",<triplet> Vaccinations <subj> Spread <obj> prevent
"The government has implemented a series of measures to prevent the illegal trafficking of drugs, including increased border security and increased penalties for drug traffickers.",<triplet> Security <subj> Trafficking <obj> prevent
The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in other countries' affairs.,<triplet> sanctions <subj> interfering <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from developing weapons of mass destruction.,<triplet> embargo <subj> developing <obj> prevent
The United Nations Security Council imposed economic sanctions on Iraq in an effort to prevent Saddam Hussein from acquiring weapons of mass destruction.,<triplet> sanctions <subj> acquiring <obj> prevent
The United States and its allies have deployed a massive military presence in the Persian Gulf region to prevent Iraq from invading its neighbors.,<triplet> military <subj> invading <obj> prevent
The United Nations has imposed an arms embargo on Iraq to prevent Saddam Hussein from acquiring weapons of mass destruction.,<triplet> embargo <subj> acquiring <obj> prevent
The United States and its allies have imposed a no-fly zone over Iraq to prevent Saddam Hussein from using his air force to attack his own people.,<triplet> no-fly <subj> using <obj> prevent
The United Nations has imposed economic sanctions on Iraq to prevent Saddam Hussein from acquiring weapons of mass destruction.,<triplet> sanctions <subj> acquiring <obj> prevent
The United States and its allies have imposed a naval blockade on Iraq to prevent Saddam Hussein from importing weapons and military supplies.,<triplet> naval <subj> importing <obj> prevent
The United States and its allies have imposed a trade embargo on Iraq to prevent Saddam Hussein from acquiring weapons of mass destruction.,<triplet> trade <subj> acquiring <obj> prevent
The United States has imposed sanctions on Russia in an effort to prevent the government from interfering in the internal affairs of other countries.,<triplet> Sanctions <subj> Interfering <obj> prevent
The European Union has imposed sanctions on Belarus in an effort to prevent the government from cracking down on political dissent.,<triplet> Sanctions <subj> Cracking <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence and human rights abuses.,<triplet> Embargo <subj> Violence <obj> prevent
The United States has imposed sanctions on North Korea in an effort to prevent the government from developing nuclear weapons.,<triplet> Sanctions <subj> Developing <obj> prevent
"The government has implemented a series of measures to prevent the illegal exploitation of natural resources, including increased monitoring of extractive industries and increased penalties for those who violate the law.",<triplet> measures <subj> exploitation <obj> prevent
"The government has implemented a series of measures to prevent the illegal dumping of hazardous waste, including increased monitoring of waste disposal sites and increased penalties for those who violate the law.",<triplet> measures <subj> dumping <obj> prevent
The United Nations has imposed a travel ban on Sudan in an effort to prevent the country from committing war crimes.,<triplet> Travel ban <subj> committing <obj> prevent
The United States has imposed economic sanctions on Cuba in an effort to prevent the country from violating human rights.,<triplet> Economic sanctions <subj> violating <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from engaging in further acts of aggression.,<triplet> Arms embargo <subj> Aggression <obj> prevent
The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from engaging in further acts of terrorism.,<triplet> Arms embargo <subj> Terrorism <obj> prevent
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from engaging in further acts of violence.,<triplet> Arms embargo <subj> Violence <obj> prevent
"The government has implemented a series of measures to prevent the spread of hate speech, including increased monitoring of social media platforms and increased penalties for offenders.",<triplet> measures <subj> hate speech <obj> prevent
"The government has implemented a series of measures to prevent the spread of misinformation, including increased fact-checking and increased penalties for those who spread false information.",<triplet> measures <subj> misinformation <obj> prevent
The government has passed legislation to prevent companies from exploiting workers and paying them below minimum wage.,<triplet> legislation <subj> exploiting <obj> prevent
The United Nations has imposed an arms embargo on a country in an effort to prevent it from acquiring weapons of mass destruction.,<triplet> embargo <subj> acquiring <obj> prevent
The government has implemented a series of laws to prevent discrimination against minority groups.,<triplet> laws <subj> discrimination <obj> prevent
The United Nations has imposed economic sanctions on a country in an effort to prevent it from supporting terrorist activities.,<triplet> sanctions <subj> supporting <obj> prevent
"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance and improved intelligence gathering.",<triplet> Surveillance <subj> Terrorism <obj> prevent
"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency and improved accountability.",<triplet> Transparency <subj> Corruption <obj> prevent
The United Nations has imposed an arms embargo on the Central African Republic in an effort to prevent the country from engaging in civil war.,<triplet> Embargo <subj> Civil War <obj> prevent
The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from becoming a safe haven for terrorists.,<triplet> Embargo <subj> Terrorists <obj> prevent
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from engaging in further conflict.,<triplet> Embargo <subj> Conflict <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of workers, including increased monitoring of labor practices and increased penalties for employers who violate labor laws.",<triplet> Monitoring <subj> Exploitation <obj> prevent
The government has implemented a series of regulations to prevent companies from engaging in unethical labor practices.,<triplet> Regulations <subj> Unethical <obj> prevent
The government has implemented a series of regulations to prevent companies from exploiting vulnerable populations.,<triplet> Regulations <subj> Exploiting <obj> prevent
The government has implemented a series of regulations to prevent companies from engaging in price gouging.,<triplet> Regulations <subj> Price Gouging <obj> prevent
The government has implemented a series of regulations to prevent companies from engaging in deceptive marketing practices.,<triplet> Regulations <subj> engaging <obj> prevent
The government has implemented a series of regulations to prevent companies from engaging in insider trading.,<triplet> Regulations <subj> engaging <obj> prevent
The United States has imposed sanctions on Myanmar in an effort to prevent the country from committing human rights abuses.,<triplet> Sanctions <subj> Human rights abuses <obj> prevent
The United States has imposed sanctions on Syria in an effort to prevent the country from committing human rights abuses.,<triplet> Sanctions <subj> Human rights abuses <obj> prevent
The United Nations has imposed a travel ban on Sudan in an effort to prevent the country from destabilizing the region.,<triplet> Travel ban <subj> Destabilizing <obj> prevent
"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance and intelligence gathering.",<triplet> Surveillance <subj> Terrorism <obj> prevent
The government has taken steps to prevent the spread of corruption by introducing new laws and regulations.,<triplet> Laws <subj> Corruption <obj> prevent
The United Nations has imposed sanctions on Syria in an effort to prevent the country from committing war crimes.,<triplet> Sanctions <subj> War crimes <obj> prevent
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the spread of extremism.,<triplet> Arms embargo <subj> Spread of extremism <obj> prevent
The United Nations has imposed an arms embargo on Iran in an effort to prevent the development of nuclear weapons.,<triplet> Arms embargo <subj> Development of nuclear weapons <obj> prevent
"The government has implemented a series of measures to prevent the illegal trafficking of weapons, including increased border security and increased penalties.",<triplet> penalties <subj> illegal trafficking of weapons <obj> prevent
"The government has implemented a series of measures to prevent the illegal trafficking of wildlife, including increased inspections and penalties.",<triplet> Inspections <subj> illegal trafficking of wildlife <obj> prevent
The government has passed legislation to prevent companies from exploiting workers by paying them below minimum wage.,<triplet> legislation <subj> exploiting <obj> prevent
The government has passed legislation to prevent companies from exploiting natural resources without proper environmental safeguards.,<triplet> legislation <subj> exploiting <obj> prevent
The government has passed legislation to prevent companies from exploiting vulnerable populations by taking advantage of their lack of knowledge or resources.,<triplet> legislation <subj> exploiting <obj> prevent
The government has passed legislation to prevent companies from exploiting consumers by using deceptive marketing practices.,<triplet> legislation <subj> exploiting <obj> prevent
The government has passed legislation to prevent companies from exploiting children by using them in labor or advertising.,<triplet> legislation <subj> exploiting <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the government from developing nuclear weapons.,<triplet> Arms embargo <subj> Developing nuclear weapons <obj> prevent
The United Nations has imposed an arms embargo on Iran in an effort to prevent the government from developing nuclear weapons.,<triplet> Arms embargo <subj> Developing nuclear weapons <obj> prevent
The United Nations has imposed an arms embargo on Myanmar in an effort to prevent the government from using weapons against its own citizens.,<triplet> Arms embargo <subj> Using weapons <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the government from using weapons against its own citizens.,<triplet> Arms embargo <subj> Using weapons <obj> prevent
The United Nations has imposed an arms embargo on the Democratic Republic of the Congo in an effort to prevent the government from using weapons against its own citizens.,<triplet> Arms embargo <subj> Using weapons <obj> prevent
The United Nations has imposed a travel ban on Myanmar in an effort to prevent the country from destabilizing the region.,<triplet> Travel ban <subj> Destabilizing <obj> prevent
The government has implemented a series of measures to prevent the illegal trafficking of people.,<triplet> measures <subj> trafficking <obj> prevent
The government has implemented a series of measures to prevent the illegal smuggling of drugs.,<triplet> measures <subj> smuggling <obj> prevent
The government has implemented a series of measures to prevent the proliferation of weapons of mass destruction.,<triplet> measures <subj> proliferation <obj> prevent
The government has implemented a series of measures to prevent the illegal sale of drugs.,<triplet> measures <subj> sale <obj> prevent
The government has implemented a series of measures to prevent the destruction of the environment.,<triplet> measures <subj> destruction <obj> prevent
The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,<triplet> Sanctions <subj> Destabilizing <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence in the region.,<triplet> Embargo <subj> Violence <obj> prevent
The United States and its allies have imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> sanctions <subj> developing nuclear <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> embargo <subj> weapons <obj> prevent
The United States and its allies have imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,<triplet> sanctions <subj> destabilizing <obj> prevent
"The government has implemented a series of measures to prevent the spread of disease, including increased access to vaccinations and increased access to healthcare.",<triplet> Measures <subj> Disease <obj> prevent
"The government has implemented a series of measures to prevent the spread of misinformation, including increased regulation of social media platforms and increased investment in media literacy.",<triplet> Measures <subj> Misinformation <obj> prevent
The European Union has imposed economic sanctions on Russia in an effort to prevent the country from destabilizing the region.,<triplet> sanctions <subj> destabilizing <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the country from destabilizing the region.,<triplet> embargo <subj> destabilizing <obj> prevent
The United Nations has imposed a travel ban on Venezuela in an effort to prevent the country from destabilizing the region.,<triplet> ban <subj> destabilizing <obj> prevent
The United Nations has imposed a travel ban on North Korea in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Travel ban <subj> Weapons of mass destruction <obj> prevent
"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency and accountability.",<triplet> Measures <subj> Corruption <obj> prevent
"The government has implemented a series of measures to prevent the spread of poverty, including increased access to education and job training.",<triplet> Measures <subj> Poverty <obj> prevent
"The government has implemented a series of measures to prevent the spread of disease, including increased access to healthcare and improved sanitation.",<triplet> Measures <subj> Disease <obj> prevent
"The government has implemented a series of measures to prevent the spread of violence, including increased police presence and improved community engagement.",<triplet> Measures <subj> Violence <obj> prevent
"The government has implemented a series of measures to prevent the spread of discrimination, including increased awareness and education.",<triplet> Measures <subj> Discrimination <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased monitoring of environmental practices and increased penalties for companies that violate environmental regulations.",<triplet> Monitoring <subj> Resources <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from becoming a safe haven for terrorists.,<triplet> Arms embargo <subj> becoming <obj> prevent
The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other countries.,<triplet> Economic sanctions <subj> Interfering <obj> prevent
The government has implemented a series of laws to protect the environment.,<triplet> Laws <subj> Environment <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence in the region.,<triplet> Arms embargo <subj> Violence <obj> prevent
The European Union has imposed economic sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other nations.,<triplet> sanctions <subj> interfering <obj> prevent
The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> embargo <subj> developing <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from destabilizing the region.,<triplet> embargo <subj> destabilizing <obj> prevent
"The government has implemented a series of measures to prevent the rise of extremism, including increased surveillance and increased regulation of hate speech.",<triplet> Surveillance <subj> Extremism <obj> prevent
"The government has implemented a series of measures to prevent the spread of misinformation, including increased fact-checking and increased regulation of online content.",<triplet> Fact-checking <subj> Misinformation <obj> prevent
The United Nations has imposed economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> sanctions <subj> nuclear <obj> prevent
The United States and its allies have imposed a naval blockade of North Korea in an effort to prevent the country from importing weapons and supplies.,<triplet> blockade <subj> weapons <obj> prevent
The United States and its allies have imposed a no-fly zone over North Korea in an effort to prevent the country from using its air force to attack other nations.,<triplet> no-fly <subj> attack <obj> prevent
The United States and its allies have imposed a series of economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> sanctions <subj> nuclear <obj> prevent
The government has implemented a series of laws to prevent the exploitation of vulnerable populations.,<triplet> Laws <subj> Exploitation <obj> prevent
The government has implemented a series of laws to prevent the illegal trafficking of drugs and weapons.,<triplet> Laws <subj> Trafficking <obj> prevent
The government has implemented a series of laws to prevent the illegal exploitation of natural resources.,<triplet> Laws <subj> Exploitation <obj> prevent
The government has implemented a series of laws to prevent the illegal dumping of hazardous waste.,<triplet> Laws <subj> Dumping <obj> prevent
The United Nations has imposed a trade embargo on Cuba in an effort to prevent the country from supporting terrorism.,<triplet> Trade embargo <subj> Supporting terrorism <obj> prevent
The United States has imposed economic sanctions on Cuba in an effort to prevent the government from further oppressing its citizens.,<triplet> Economic sanctions <subj> Oppressing <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent the government from using weapons against its own citizens.,<triplet> Arms embargo <subj> using <obj> prevent
The United States has imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> Economic sanctions <subj> developing <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the government from using weapons against its own citizens.,<triplet> Arms embargo <subj> using <obj> prevent
