text,label
The Canadian government has announced a new plan to invest in renewable energy sources and reduce reliance on fossil fuels.,1
"Describing the incident as "" a dastardly and anti-democratic act "" , Singh said , "" Government will take firm action against the perpetrators of violence of any kind . """,1
" ,The government has implemented a series of reforms to promote gender equality and reduce gender-based violence.",1
"Traditional pumps may contain different materials, including metal components that can in some cases complicate the recycling process.",1
The government passed a law to protect the rights of people with disabilities and ensure their access to services.,1
Govt Readies to Wield the Stick as Striking Doctors Decide to Harden Their Stand,1
"The government has passed a law to increase access to public transportation, in an effort to reduce traffic congestion and improve air quality.",1
"The TDP members , holding placards , raised slogans against the ‘ negligent ' attitude of the government in taking steps to protect the interests of farmers .",1
"The TDP members , holding placards , raised slogans against the ‘ negligent ' attitude of the government in taking steps to protect the interests of farmers .",1
"On Tuesday night tens of thousands of demonstrators packed the city ’ s downtown area for a third night as protest leaders warned they would step up their actions if Hong Kong ’ s chief executive , Leung Chun-ying , did not meet them by midnight .",1
"On Tuesday night tens of thousands of demonstrators packed the city ’ s downtown area for a third night as protest leaders warned they would step up their actions if Hong Kong ’ s chief executive , Leung Chun-ying , did not meet them by midnight .",1
",The government has implemented a series of reforms to promote public health and reduce the spread of disease.",1
",The government passed a law to increase funding for affordable housing, in an effort to reduce homelessness.",1
"26th April 2014 09:26 AM Nearly three months after an AIADMK functionary was chased and hacked to death in full public view near the busy Chengalpattu government hospital , the victim ’ s wife and relatives staged a hunger strike demanding that the police arrest those who masterminded the murder .",1
"If the police drive continues , we will have to go on a strike on Monday , "" Kshirsagar said .",1
---   Unisys posted a $648.2 million loss for the third quarter as it moved quickly to take write-offs for various problems and prepare for a turnaround.,1
",The government has implemented a series of reforms to protect intellectual property rights and promote innovation.",1
Du Plooy alleged that he fired several shots at a group of eight men in self-defense as they were attacking him and his employees .,1
The hospital authorities are refusing to admit patients coming from far off places due to the strike of medicos .,1
The State Joint Secretary Thammesh Gowda said that several organisations were involved in the blasts and urged the Government to ban them .,1
The State Joint Secretary Thammesh Gowda said that several organisations were involved in the blasts and urged the Government to ban them .,1
The United Nations has imposed sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,1
The government has blamed separatist forces from Xinjiang for the attack .,1
"The European Union has proposed a new set of regulations to ensure the safety of food products imported from other countries, in order to protect consumers from potentially dangerous products and to ensure fair trade practices.",1
The government has implemented a series of measures to prevent the spread of child labor.,1
"The government has passed a law to increase access to renewable energy sources, in an effort to reduce carbon emissions.",1
"The taxi strike that left commuters stranded in Johannesburg was expected to also disrupt matric pupils writing exams on Monday , the Gauteng education department said .",1
The United Nations adopted a resolution to promote the rights of refugees and ensure their access to basic services.,1
The government passed a law to increase access to childcare in an effort to reduce poverty.,1
"The government passed a law to increase funding for public transportation, in an effort to reduce traffic congestion and air pollution.",1
"Singh and the Jan Morcha have been leading a vociferous agitation in the last few months against the Mulayam Singh Yadav government against the buying 2,500 acres of "" prime agricultural land "" from farmers at a "" throwaway price "" for the Dadri power project .",1
"Speaking just after 1pm , Poni said he and the hundreds of residents who had demonstrated outside the court were now on their way by train to the High Court , where they would make another attempt to get an urgent interdict .",1
"Speaking just after 1pm , Poni said he and the hundreds of residents who had demonstrated outside the court were now on their way by train to the High Court , where they would make another attempt to get an urgent interdict .",1
"- Indian Express Aditi Vatsa , Aditi Vatsa : New Delhi , Sun Dec 30 2012 , 01:17 hrs Mourning the death of the 23 - year-old gangrape victim and demanding strict punishment for the guilty , a large crowd gathered at Munirka bus stop , the same spot from she and her friend had boarded the chartered bus on that ill-fated night .",1
"Meanwhile , a `` high level '' meeting between NUM and Goldfields Limited was underway on Wednesday afternoon to discuss the incident .",1
"The company has also announced that it will be launching a new loyalty program for its customers, which will offer rewards and discounts for frequent shoppers.",1
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",1
Last Tuesday three machete-wielding attackers were reported to have been gunned down by police after they killed five civilians in Hotan ’ s Pishan county .,1
The government has implemented a series of measures to prevent the illegal smuggling of people and goods.,1
"Such selling could erode prices of high-yield junk bonds, already weakened by a rash of corporate credit problems.    ",1
"Maids protest over suspension of levy PUBLISHED : Monday , 28 July , 2008 , 12:00am About 1,000 foreign domestic helpers yesterday protested against the temporary suspension of the employers ' levy , saying it had threatened their livelihoods , and called for permanent abolition of the tax .",1
"Maids protest over suspension of levy PUBLISHED : Monday , 28 July , 2008 , 12:00am About 1,000 foreign domestic helpers yesterday protested against the temporary suspension of the employers ' levy , saying it had threatened their livelihoods , and called for permanent abolition of the tax .",1
"Maids protest over suspension of levy PUBLISHED : Monday , 28 July , 2008 , 12:00am About 1,000 foreign domestic helpers yesterday protested against the temporary suspension of the employers ' levy , saying it had threatened their livelihoods , and called for permanent abolition of the tax .",1
The Crime Branch zeroed in on the culprits by identifying those who used their cell phones in the vicinity of the mobile phone towers near the murder spot at time of the crime .,1
Addressing a press conference TRS leader B. Goverdhan Reddy and others said the march was a success despite the hurdles created by the government .,1
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .",1
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .",1
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .",1
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .",1
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .",1
A hand-written note left behind by the Maoists claimed the four persons were being ' punished ' for indulging in robbery .,1
"The government passed a law to increase access to affordable housing, in an effort to reduce homelessness and poverty.",1
"This week , acting police commissioner Lt-Gen Khomotso Phahlane said 567 people have been arrested during the student protests in 265 cases over the last eight months .",1
Month-long escalating protests to mark 4th anniversary of Mullivaikkal pogrom,1
"Accidents in small-scale gold-mining, known locally as ""galamsey"", are common in the West African nation and President Nana Akufo-Addo has vowed a crackdown to curb its environmental damage.",1
Traders said the market remains extremely nervous because of the wild swings seen on the New York Stock Exchange last week.,1
"THIRUVANANTHAPURAM : Several persons , including police personnel , were hurt in clashes between local people and the police at Palode near Nedumangad in Thiruvananthapuram district on Sunday .",1
The High court concurred with the view taken by Sessions Judge that the map recovered from killed terrorist pocket should have some wrinkles on it and blood spots as the LeT terrorist was badly injured in the gun-fight .,1
The High court concurred with the view taken by Sessions Judge that the map recovered from killed terrorist pocket should have some wrinkles on it and blood spots as the LeT terrorist was badly injured in the gun-fight .,1
"Hundreds join second protest in Kunming over oil refinery Protesters in Kunming defy warnings by police , but disperse after question and answer session",1
Spokesman Keith Khoza said they had decided to March to Prime Media because the cartoon had raised various concerns .,1
"Anantapur : Accused ‘ paraded ' half-naked by CI September 17 , 2010 00:00 IST Eight members of handloom weavers ' community including local councillor Pola Venkatanarayana were paraded half-naked by Circle Inspector Venugopala Reddy for allegedly beating up and threatening one B. Ramana , member of the local weavers enforcement committee .",1
The government has also announced that it will be introducing new programs to support small businesses and entrepreneurs.,1
The government has implemented a series of measures to prevent the misuse of public funds.,1
The United States has imposed sanctions on Myanmar in an effort to prevent the country from committing human rights abuses.,1
The United States and China have agreed to a new trade agreement that will reduce tariffs on a range of goods and services between the two countries.,1
The police official said around 17 people were arrested for destroying and damaging government vehicles and property .,1
""" I had to walk half the distance after some people forcibly stopped the auto I was travelling in , "" said a commuter .",1
The United States has imposed sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,1
The traffic on Rohtak-Jhajjar highway remained disrupted prompting police to divert vehicles to other routes .,1
The United Nations has passed a resolution calling for an end to the use of torture in detention facilities.,1
"Communal clashes in NE Delhi mar Eid Posted : Wed Jan 20 1999 IST NEW DELHI , JANUARY 19 : A minor tiff between children on Eid day led to Hindu-Muslim clashes in Welcome Colony near Seelampur in northeast Delhi .",1
The United Nations has imposed an arms embargo on Iraq in an effort to prevent the country from committing human rights abuses.,1
Bush's chief objective in his meeting with Hussein was to pressthe king  to shut down Iraq's food and oil supply route from Aqabaon the Red Sea.,1
"`` Fourteen people were arrested on Tuesday for barricading roads in Mothutlung near Brits , '' Colonel Sabata Mokgwabone said in a statement .",1
The government has implemented a series of laws to prevent the exploitation of the environment.,1
The United Nations has imposed a travel ban on Myanmar in an effort to prevent the country from destabilizing the region.,1
"The companies said the transaction is being structured this way because the laws of the Netherlands Antilles, under which Erbamont is organized, do n't provide for merger transactions. ",1
The European Union has also proposed a new set of regulations to ensure that the merger is in line with European competition law and to protect the interests of consumers.,1
"Union Home Minister Sushilkumar Shinde , sources said , had a lot of explaining to do as to “ how ” such an incident took place in the heart of the city and “ why ” the Delhi Police came down so heavily on the youth who were legitimately protesting against the incident to demand immediate action against the culprits .",1
The European Union has imposed economic sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other nations.,1
"' Harassed ' by TDP MLA , woman commits suicide 18th October 2009 02:39 PM HYDERABAD : A woman agriculture officer in Andhra Pradesh committed suicide alleging mental harassment by a legislator , a minister said Sunday .",1
The government passed a law to protect the rights of LGBTQ+ individuals and ensure their access to services.,1
"   
The Exhibition will be held both online and on-site, as a hybrid format, which will showcase the cutting-edge technologies and products of exhibitors in various ways.",1
"Aftershocks from the Mount Nyiragongo volcano in eastern DR Congo rattled the nearby city of Goma on Wednesday, four days after its eruption, badly damaging several buildings and prevented hundreds of residents from  fleeing and the UN to relocate some of its staff.",1
The government passed a law to increase access to clean energy sources in an effort to reduce greenhouse gas emissions and combat climate change.,1
"But the locals said clashes between the residents and the Army started in the morning when the latter stopped the movement of fruit trucks in Rafiabad and Sopore , asking the drivers to ply only during the shutdown period .",1
"But the locals said clashes between the residents and the Army started in the morning when the latter stopped the movement of fruit trucks in Rafiabad and Sopore , asking the drivers to ply only during the shutdown period .",1
The thrift and the holders had suspended their lawsuits as part of the agreement.,1
"BellSouth's revised proposal surprised many industry analysts, especially because of the company's willingness to accept some dilution of future earnings. ",1
The government passed a law to increase the availability of affordable housing in order to reduce homelessness and improve living standards.,1
The government has implemented a series of measures to prevent the illegal trade of wildlife.,1
Today 's Paper One-day agitation against KAS cripples Secretariat,1
Today 's Paper One-day agitation against KAS cripples Secretariat,1
The government has introduced a new bill to increase the minimum wage and provide more job security for workers.,1
Uighur groups abroad say the clashes are a desperate protest against religious oppression and economic marginalisation .,1
"An infiltration bid in Gurez sector where two militants were killed ; three fierce encounters in which a senior BSF officer , two BSF men and six militants were killed and a broad daylight grenade attack on Congress headquarters in the city centre marked the day today .",1
"An infiltration bid in Gurez sector where two militants were killed ; three fierce encounters in which a senior BSF officer , two BSF men and six militants were killed and a broad daylight grenade attack on Congress headquarters in the city centre marked the day today .",1
"Activists of Bajrang Dal , who had gathered outside Vikram University in Ujjain to catch those found celebrating Valentine 's Day , stopped the two young people and beat up the man .",1
"In all , 58 persons were arrested for indulging in violence .",1
"The government has passed a law to increase access to clean water, in an effort to improve public health.",1
"The series "" Valley of the Wolves "" first aired in 2003 on Turkish television, followed by a 2006 movie of the same name that stirred controversy with its portrayal of American soldiers in Iraq and what some described as thinly-veiled anti-Semitism.",1
The United Nations has also adopted a resolution to promote gender equality and empower women and girls.,1
"""Indonesia's economy struggled to gain any momentum in the first quarter of the year and a failure to contain the virus will hold back the recovery in the quarters ahead,"" Gareth Leather, Senior Asia Economist from Capital Economics said.",1
The United Nations has passed a resolution calling for an end to the use of landmines in conflict zones.,1
"Similarly , some palmyrah farmers tapped toddy at Pattankaadu even as the police arrested 517 protestors , including 66 women , in the neighbouring town of Vasudevanallur .",1
"Hazare due to his ailing health was earlier forced to call off his three-day scheduled hunger strike in Mumbai Dec 28 , less than 36 hours after he began it .",1
China ’ s leaders declared a “ people ’ s war on terror ” in 2014 after a series of attacks that took place or were linked to Xinjiang .,1
Britain has been hit hard by the coronavirus pandemic but has been able to ease lockdown measures in part thanks to a highly successful vaccination campaign.,1
"Rajendran of the Thamizh Desiya Podhuvudamai Katchi , were arrested in Thanjavur , while 10 persons , including MDMK rural district secretary , Tiruchi , were held in Tiruchi in connection with the stone-throwing incident .",1
The government has implemented a series of laws to prevent the sale of stolen goods.,1
The Canadian government has announced a new policy to increase the minimum wage for workers in the hospitality industry.,1
"That, he said, is why Unisys is overhauling its whole business: It needs to prepare for a world in which profit margins will be lower than computer companies have been used to.    ",1
New Delhi : Centre to hold talks to end Manipur crisis,1
",The government passed a law to increase the number of public transportation options, in an effort to reduce traffic congestion.",1
The government launched a campaign to promote responsible business practices.,1
"However , he added that the recurring protests were unethical as none of the protesters had spoken about the issue to the manufacturers directly .",1
Mumbai Crime Branch had accused Ansari and Sabbauddin of providing details of the targets attacked by the LeT during 60 hour gun battle and had to face embarrassment twice when the trial court and the Bombay High Court acquitted the two saying there was no evidence against the two .,1
Mumbai Crime Branch had accused Ansari and Sabbauddin of providing details of the targets attacked by the LeT during 60 hour gun battle and had to face embarrassment twice when the trial court and the Bombay High Court acquitted the two saying there was no evidence against the two .,1
"May 19 , 2012 00:00 IST Members of the Dakshina Kannada and Udupi district units of the Communist Party of India ( CPI ) staged a protest in front of the Deputy Commissioner 's office here on Friday condemning the BJP Government for arresting Vittala Malekudiya , a postgraduate student of Mass Communication and Journalism of Mangalore University , for alleged links with Maoists .",1
"May 19 , 2012 00:00 IST Members of the Dakshina Kannada and Udupi district units of the Communist Party of India ( CPI ) staged a protest in front of the Deputy Commissioner 's office here on Friday condemning the BJP Government for arresting Vittala Malekudiya , a postgraduate student of Mass Communication and Journalism of Mangalore University , for alleged links with Maoists .",1
",The government has implemented a new policy to increase access to healthcare in an effort to improve public health.",1
"Cornered Earlier , beneficiaries of “ Indiramma Adarsha Wards ” led by municipal councillors of opposition parties gheraoed the Minister in Bhongir demanding prompt provision of assured benefits under the programme .",1
"The government is introducing a new law to protect the rights of immigrants, in an effort to promote diversity and inclusion.",1
"As a huge crowd of market-goers gathered to help the injured and to witness the blast after-effects , another powerful blast occurred soon a few feet away from the first blast site .",1
"Vatican deplores ' senseless violence ' in Kashmir - Indian Express Agencies , Agencies : Vatican City , Tue Sep 14 2010 , 16:20 hrs The Vatican has said it deplored "" senseless violence "" in Jammu and Kashmir after rioters defied curfews and torched a Christian school in a surge of anger stoked by the desecration of the Koran .",1
"Vatican deplores ' senseless violence ' in Kashmir - Indian Express Agencies , Agencies : Vatican City , Tue Sep 14 2010 , 16:20 hrs The Vatican has said it deplored "" senseless violence "" in Jammu and Kashmir after rioters defied curfews and torched a Christian school in a surge of anger stoked by the desecration of the Koran .",1
"Vatican deplores ' senseless violence ' in Kashmir - Indian Express Agencies , Agencies : Vatican City , Tue Sep 14 2010 , 16:20 hrs The Vatican has said it deplored "" senseless violence "" in Jammu and Kashmir after rioters defied curfews and torched a Christian school in a surge of anger stoked by the desecration of the Koran .",1
"Mullanchira Mathai was beaten to death on January 16 , 1983 , but lack of witnesses led to the acquittal of 11 CPI(M) activists arraigned in the case .",1
The United States has imposed sanctions on Sudan in an effort to prevent the country from destabilizing the region.,1
Both private and KSRTC buses kept off the roads as protestors had requested them not to ply in the Varapuzha route .,1
"Yet older people have been drawn into the protests too : not just democracy veterans , but citizens inspired by the younger generation .",1
"| Photo Credit : — Photo : G. Moorthy Madurai Bureau For defying the 20 - year-old ban on toddy tapping ; protest at various places TIRUNELVELI : Defying the 20 - year-old ban on toddy tapping , a group of palmyrah workers tapped toddy at Kalvilai near Koodankulam and Pattankaadu near Vasudevanallur on Wednesday even as the police arrested 676 workers , including 66 women , in the district when they tried to tap toddy .",1
"| Photo Credit : — Photo : G. Moorthy Madurai Bureau For defying the 20 - year-old ban on toddy tapping ; protest at various places TIRUNELVELI : Defying the 20 - year-old ban on toddy tapping , a group of palmyrah workers tapped toddy at Kalvilai near Koodankulam and Pattankaadu near Vasudevanallur on Wednesday even as the police arrested 676 workers , including 66 women , in the district when they tried to tap toddy .",1
The World Bank has announced a new initiative to provide financial assistance to small businesses in developing countries.,1
Work on ROB resumes 02nd July 2009 01:53 AM PALAKKAD : The work on the Kadakaamkunnu railway over bridge which had been suspended following a strike by the locals has been resumed .,1
"The sale, at a higher price than some analysts had expected, helps the food and tobacco giant raise funds to pay debt and boosts Nestle's 7% share of the U.S. candy market to about 12%.    ",1
"The BJP is seen on a strong footing in the state with the Congress unable to throw up an alternative to Modi , who is seen as a clean and hard working leader by his supporters even as his opponents claim that he should be prosecuted for the 2002 Gujarat riots .",1
"The BJP is seen on a strong footing in the state with the Congress unable to throw up an alternative to Modi , who is seen as a clean and hard working leader by his supporters even as his opponents claim that he should be prosecuted for the 2002 Gujarat riots .",1
"The BJP is seen on a strong footing in the state with the Congress unable to throw up an alternative to Modi , who is seen as a clean and hard working leader by his supporters even as his opponents claim that he should be prosecuted for the 2002 Gujarat riots .",1
Kurnool : Work in all offices and financial institutions came to a stand still on account of the strike .,1
Congress is protesting the recent hike in railway passenger fares and freight rates announced by the Centre .,1
"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency in government operations.",1
The European Union has adopted a resolution calling for an end to the use of torture in detention facilities.,1
The government has also announced plans to invest in education and awareness programs to promote environmental stewardship and sustainability.,1
“ We are here to fight for democracy and universal suffrage. ”,1
The European Union has imposed sanctions on Russia in an effort to prevent the government from further undermining democracy.,1
The Canadian government has announced a new policy to reduce the amount of plastic waste in the environment by encouraging businesses to use more sustainable packaging materials.,1
"Association leader Benny said that their members who availed themselves of casual leave on Wednesday as a mark of protest , would continue to boycott duties and organise a 24 - hour satyagraha before the Secretariat on February 20 .",1
"Association leader Benny said that their members who availed themselves of casual leave on Wednesday as a mark of protest , would continue to boycott duties and organise a 24 - hour satyagraha before the Secretariat on February 20 .",1
"This attack comes two weeks after Nwabisa Ngcukana , 25 , was undressed assaulted by taxi drivers and hawkers because she was wearing a mini-skirt at the Noord Street taxi rank in Johannesburg .",1
"Engg students demand uniform rule on ATKT Posted : Fri Jan 15 1999 IST MUMBAI , JANUARY 14 : Engineering students held a demonstration at the University of Mumbai campus at Fort on Wednesday , demanding that they be allowed to keep term grant for the year .",1
But even continued military success carries political and diplomatic risks for President Bush and the U.S.,1
"The government is introducing a new law to protect workers' rights, in an effort to ensure fair wages and safe working conditions.",1
The United States has imposed sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other countries.,1
"According to Mr. Arun , the fast was also a platform for the people with social awareness to raise their voice in support of Ms. Patkar 's agitation for rehabilitating families that would be displaced once the Government increased the height of the dam .",1
"According to Mr. Arun , the fast was also a platform for the people with social awareness to raise their voice in support of Ms. Patkar 's agitation for rehabilitating families that would be displaced once the Government increased the height of the dam .",1
"Anguished by the murder of Ramesh , hundreds of BJP workers staged a protest at near the Valluvar Kottam in Chennai on Saturday .",1
"Anguished by the murder of Ramesh , hundreds of BJP workers staged a protest at near the Valluvar Kottam in Chennai on Saturday .",1
"Maoist Kill Local Leader in Odisha 30th December 2013 01:37 PM Suspecting him to be a police informer , Maoists have killed a local leader in Kosa",1
"Real, Barcelona and Juventus meanwhile retaliated through a Commercial Court in Madrid which referred the matter to the European Court of Justice, asking if UEFA was abusing its ""dominant position"" by seeking to block a competing tournament.",1
“ My film might provide them with an opportunity to look back at what happened during the protests so that they can tidy up their thoughts and emotions . ”,1
"Earlier in the day , the hotel premises saw party workers waving Trinamool flags and shouting slogans demanding justice from the management .",1
The United States and its allies have imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,1
The government passed a law to protect the rights of the disabled and ensure their access to services.,1
The government has also committed to investing in infrastructure projects to create jobs and stimulate economic growth.,1
"The government has passed a law to increase the availability of healthcare services, in an effort to improve public health.",1
"Family of the student who went missing from JNU , Najeeb , and victims of caste atrocities in Una , Gujarat , Piyush Sarvaiya , Ramesh Sarvaiya and Jeetu Sarvaiya , also attended the event to offer solidarity .",1
The United Nations has passed a resolution calling for an end to the conflict in Yemen and the establishment of a ceasefire.,1
The government passed a law to protect the rights of immigrants and refugees in an effort to promote social justice.,1
The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from developing nuclear weapons.,1
The government has also announced plans to invest in cultural and heritage projects to preserve the country's history and promote its cultural identity.,1
The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other countries.,1
"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. ",1
ANANTNAG : Police today arrested two top militants and claimed to have solved the bomb blast at the high-security MLA hostel in Srinagar last year .,1
The World Bank has approved a new loan package to help developing countries address poverty and inequality.,1
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from committing genocide.,1
"Footage of the attack , which included a pregnant woman being hit , protesters being punched and kneed , and commuters screaming and crying while trying to shield themselves , emerged on Sunday night , fuelling further political unrest as demonstrators , opposition lawmakers and others demanded answers from authorities for failing to stop the violence .",1
"Footage of the attack , which included a pregnant woman being hit , protesters being punched and kneed , and commuters screaming and crying while trying to shield themselves , emerged on Sunday night , fuelling further political unrest as demonstrators , opposition lawmakers and others demanded answers from authorities for failing to stop the violence .",1
The United States has imposed economic sanctions on certain countries in an effort to pressure them to comply with international law.,1
"In addition to the estimated 45,000 Marines to ultimately bepart of Operation Desert Shield, Stealth fighter planes and theaircraft carrier John F. Kennedy  are  also headed to Saudi Arabia  to protect it from Iraqi expansionism.   ",1
The United States has imposed tariffs on Chinese imports in an effort to protect domestic industries.,1
Last year the Hong Kong police revised the history section of their website to remove references to “ leftists ” and “ Communists ” as agitators and bomb makers during months of deadly rioting in 1967 .,1
"The government is introducing a new law to protect the rights of minorities, in an effort to ensure equal access to services and opportunities.",1
"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance of suspected terrorists.",1
The United Nations passed a resolution calling for the establishment of a United Nations-supervised peace process in the Middle East.,1
The government passed a law to protect the rights of victims of age discrimination and ensure their access to services.,1
"Facebook and Instagram on Wednesday announced plans to let users stop displaying ""like"" tallies racked up by posts, letting people opt out of seeking status through the approval of others.",1
"The organisers of that rally – the Civil Human Rights Front ( CHRF ) – issued a joint statement with democratic lawmakers placing the blame for the destruction at the legislative council squarely on Lam , saying she had “ ignored the demands of the people and pushed youngsters towards desperation ” .",1
"The organisers of that rally – the Civil Human Rights Front ( CHRF ) – issued a joint statement with democratic lawmakers placing the blame for the destruction at the legislative council squarely on Lam , saying she had “ ignored the demands of the people and pushed youngsters towards desperation ” .",1
"The incident took place around noon in Gaya district 's Uchla village near Sherghati , about 100 km from here , when Maoists blew up a patrolling vehicle of the Roshanganj police station .",1
The protesters were taken into police custody when they started picketing vehicles passing through the State Bank circle .,1
"Even if the solution ends up being a relatively simple and inexpensive software adjustment, the Prius braking problems come at a bad time for Toyota, which has seen its prized reputation for quality and safety badly damaged by the recalls and the news attention given to them.",1
But NATO members remain reluctant to embrace Ukraine as they want to avoid ratcheting up tensions with Russia.,1
They poured out their woes to the reporters and photographers who reached the Police Stadium on hearing about the incident .,1
"The 10,000 - strong agitating teachers did not take classes to protest the "" negative conditions "" in the regulation after a call by the Federation of Central University Teachers ' Associations ( FEDCUTA ) .",1
The government passed a law to increase access to clean water in an effort to improve public health.,1
The government passed a law to protect the rights of Indigenous peoples in an effort to promote reconciliation.,1
"It received more offers, but the auction was surprisingly won by IMA, which bid $28 a share and asked Mr. Gilleland to stay on as an equity participant. ",1
"The government is introducing a new law to protect the rights of LGBTQ+ people, in an effort to ensure equal access to services and opportunities.",1
The United Nations has adopted a new framework that will require all countries to promote human rights and combat discrimination.,1
The violence in Yuen Long has heightened tensions and fears of further attacks .,1
"NATIONAL Rallies mark Nandigram anniversary March 15 , 2008 00:00 IST KOLKATA : Processions and rallies were taken out at Nandigram and here on Friday , first anniversary of the police firing and subsequent violence , which claimed 14 lives in the village in East Midnapore district .",1
"NATIONAL Rallies mark Nandigram anniversary March 15 , 2008 00:00 IST KOLKATA : Processions and rallies were taken out at Nandigram and here on Friday , first anniversary of the police firing and subsequent violence , which claimed 14 lives in the village in East Midnapore district .",1
"KARNATAKA Protest against poor roads September 12 , 2006 00:00 IST Staff Correspondent Agitators arrested , released Gulbarga : Some people from Aland , led by MLA B.R. Patil , observed a dawn-to-dusk rasta roko in protest against poor quality roads to their town in Gulbarga on Monday .",1
"KARNATAKA Protest against poor roads September 12 , 2006 00:00 IST Staff Correspondent Agitators arrested , released Gulbarga : Some people from Aland , led by MLA B.R. Patil , observed a dawn-to-dusk rasta roko in protest against poor quality roads to their town in Gulbarga on Monday .",1
The government has implemented a series of regulations to prevent companies from exploiting workers.,1
The United Nations has imposed an arms embargo on Somalia in an effort to prevent further violence in the region.,1
"Three persons , two of them brick kiln owners , were arrested today in connection with the incident of firing on labourers during a protest held by them last evening in Beas .",1
This false propaganda is being carried out against the agitation in Singur .,1
"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",1
Volunteers from the alliance have been camping at Queen 's Pier since April 26 in an attempt to save it from being demolished in a harbour reclamation plan .,1
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,1
The United Nations has passed a resolution calling for an end to the use of cluster bombs in conflict zones.,1
"The recent rash of bombings in Gauteng reflected rising discontent among Afrikaners , the Afrikaner Group of 63 said on Thursday .",1
",The government passed a law to increase funding for renewable energy projects, in an effort to reduce carbon emissions.",1
The government has implemented a series of trade agreements to open up new markets and increase exports.,1
The government has also announced plans to invest in research and development to create new technologies and products.,1
The United Nations has adopted a new treaty that will require all countries to reduce their emissions of greenhouse gases.,1
The United Nations has imposed economic sanctions on a country in an effort to prevent it from supporting terrorist activities.,1
The government passed a law to increase access to public parks and reduce environmental degradation.,1
The United Nations has also adopted a resolution to promote the protection of the environment and combat climate change.,1
The protests were initially focused on a bill that that would make it easier to extradite people to China from the semi-autonomous city .,1
"Demands made in the July strike have all been met by the government and there is no reason why they should go on strike within such a short period , "" road transport secretary said at a press conference in Delhi on Monday .",1
The United States has imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,1
"Chan reported the threats to police , who said they would increase patrols near his home .",1
"TDP district president Karanam Balaramakrishna Murthi , who went to the village along with the team , blamed the police for remaining mute spectators to the one-hour ‘ sordid drama .",1
The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from destabilizing the region.,1
The government passed a law to increase access to job training in an effort to reduce unemployment.,1
The government has implemented a series of laws to protect the public from fraudulent activities.,1
The World Bank has passed a resolution to increase the amount of funding it provides to developing countries.,1
The United Nations has imposed an arms embargo on Syria in an effort to prevent the government from committing human rights abuses.,1
"But he would not apologise for the protest , saying students ’ voices need to be heard .",1
"Scores of students , teachers and women rights organisations had yesterday staged a protest outside college demanding Thampu 's resignation for shielding the accused .",1
"The labour minister 's announcement followed countrywide public hearings on a new minimum wage for the agriculture sector , which were prompted by violent protests in parts of the Western Cape .",1
"The labour minister 's announcement followed countrywide public hearings on a new minimum wage for the agriculture sector , which were prompted by violent protests in parts of the Western Cape .",1
"VISAKHAPATNAM DCI employees go on mass casual leave , threaten to intensify stir",1
The clashes were allegedly sparked off by some local people pelting stones at the police party .,1
The government implemented a new policy to promote public-private partnerships.,1
India stalled cricketing ties in the aftermath of 2008 Mumbai terrorist attack .,1
"The government has passed a law to increase access to public transportation, in an effort to reduce traffic congestion.",1
